j,ID_unique,POINT_X,POINT_Y,Y,LandPrice,Grid_supply,Actual_required_MW,Available_intake_MW,Chosen_BatTypes
1408,4167,157993.7348,381628.3993,1.0,316.3268127,77,110.1706551,64,0
1409,4174,160871.815,383486.1329,1.0,294.4371643,111,121.8170066,109,0
1410,4177,160843.975,382874.1414,1.0,249.4187775,77,110.1706551,64,0
1411,4178,161750.9023,385149.2502,1.0,281.008606,207,197.6820818,190,0
1412,4182,162714.1204,388022.427,1.0,324.2200012,207,197.6820818,190,0
1413,4190,159612.3167,382689.6108,1.0,435.9627075,77,110.1706551,64,0
1414,4192,160109.3244,381966.6392,1.0,332.5330505,77,110.1706551,64,0
1415,4195,157673.0419,383913.9005,1.0,411.4150085,111,121.8170066,109,0
1416,4200,163237.4589,383488.4505,1.0,262.7999878,207,197.6820818,190,0
1417,4204,162546.3303,381302.36,1.0,320.4207764,207,197.6820818,190,0
1420,4213,159412.2797,383093.0107,1.0,296.0657349,77,110.1706551,64,0
1421,4215,160420.312,384387.828,1.0,301.0,111,121.8170066,109,0
1422,4219,161750.8044,386776.9064,1.0,318.9150085,111,121.8170066,109,0
1423,4220,161435.5146,386861.8101,1.0,338.4100037,111,121.8170066,109,0
1425,4226,159398.7323,385282.7287,1.0,423.2219543,111,121.8170066,109,0
1426,4241,163459.4619,382912.4965,1.0,319.299408,207,197.6820818,190,0
1427,4242,159158.749,383631.2547,1.0,265.3025513,77,110.1706551,64,0
1428,4246,158219.6549,381187.4825,1.0,329.8735352,77,110.1706551,64,0
1429,4247,160619.537,387571.1131,1.0,335.2200012,207,197.6820818,190,0
1432,4251,161477.8135,386328.9818,1.0,394.4473877,207,197.6820818,190,0
1433,4252,159869.8933,382094.8061,1.0,235.6994934,77,110.1706551,64,0
1435,4256,160719.1886,384217.6788,1.0,269.4502869,111,121.8170066,109,0
1437,4261,160077.4718,381203.7824,1.0,282.7399902,77,110.1706551,64,0
1442,4273,159029.4279,383058.8858,1.0,307.9459229,77,110.1706551,64,0
1444,4276,164002.3325,382344.2067,1.0,433.0992432,207,197.6820818,190,0
1449,4284,159746.4033,385037.5683,1.0,245.081192,111,121.8170066,109,0
1450,4289,159758.3599,381718.7591,1.0,228.8379974,77,110.1706551,64,0
1452,4294,159524.8663,385245.5998,1.0,337.5565796,111,121.8170066,109,0
1455,4304,160333.4639,382448.7568,1.0,288.3902588,77,110.1706551,64,0
1459,4314,162233.8881,387222.2437,1.0,297.96875,207,197.6820818,190,0
1460,4315,163465.0416,382090.3464,1.0,282.4674683,207,197.6820818,190,0
1462,4317,159907.1035,381871.0185,1.0,310.0,77,110.1706551,64,0
1463,4318,160285.0585,384885.88,1.0,309.7998962,111,121.8170066,109,0
1464,4320,160166.8809,386033.4907,1.0,283.0,111,121.8170066,109,0
1465,4322,161294.4673,385004.2912,1.0,320.2588806,207,197.6820818,190,0
1467,4326,161727.0192,385989.8131,1.0,286.1600037,207,197.6820818,190,0
1468,4330,164025.4694,383721.9156,1.0,324.4235229,207,197.6820818,190,0
1470,4333,160256.5642,382065.7936,1.0,306.6360168,77,110.1706551,64,0
1473,4346,161214.6966,385838.3203,1.0,342.8074951,207,197.6820818,190,0
1475,4348,160498.1257,386028.2841,1.0,262.7028503,111,121.8170066,109,0
1478,4355,160887.2867,386789.7803,1.0,231.4801331,111,121.8170066,109,0
1481,4360,162809.9028,387705.8802,1.0,317.3999939,207,197.6820818,190,0
1485,4368,159407.1144,384522.153,1.0,351.4016418,77,110.1706551,64,0
1487,4376,161317.5695,383018.207,1.0,319.1409302,77,110.1706551,64,0
1489,4381,162473.9044,380854.0075,1.0,238.6869965,207,197.6820818,190,0
1490,4387,163326.8425,383678.9473,1.0,334.0400085,207,197.6820818,190,0
1491,4391,160558.0241,383288.8623,1.0,392.2387085,77,110.1706551,64,0
1493,4399,161154.9758,384215.6525,1.0,272.8623962,207,197.6820818,190,0
1494,4400,160640.1332,383620.995,1.0,357.9191284,111,121.8170066,109,0
1500,4427,163097.9431,383399.0292,1.0,309.2999878,207,197.6820818,190,0
1501,4429,163545.6629,382525.7984,1.0,376.4728088,207,197.6820818,190,0
1503,4431,160021.969,382297.2442,1.0,244.2997284,77,110.1706551,64,0
1504,4433,160607.6371,384979.0711,1.0,324.7000122,111,121.8170066,109,0
1506,4446,161256.7936,385297.8826,1.0,293.7936401,207,197.6820818,190,0
1507,4447,158702.1477,382994.9846,1.0,376.1089783,77,110.1706551,64,0
1510,4452,162565.184,381709.781,1.0,360.1600037,207,197.6820818,190,0
1511,4455,161450.4933,385278.0313,1.0,329.1420898,207,197.6820818,190,0
1512,4457,160609.1969,381975.9004,1.0,380.0298157,77,110.1706551,64,0
1513,4462,161973.4074,381738.902,1.0,336.2319946,207,197.6820818,190,0
1515,4466,158998.728,381022.5234,1.0,328.0317993,77,110.1706551,64,0
1521,4475,160647.6394,386222.2793,1.0,246.6494598,111,121.8170066,109,0
1524,4482,158104.9567,383008.1482,1.0,416.7069702,77,110.1706551,64,0
1525,4496,160859.4018,384913.1015,1.0,139.5307007,111,121.8170066,109,0
1526,4500,160152.5688,382102.4638,1.0,265.7850952,77,110.1706551,64,0
1530,4514,162349.4494,385398.9249,1.0,348.3038025,207,197.6820818,190,0
1531,4516,159914.3402,381256.6163,1.0,274.8649902,77,110.1706551,64,0
1534,4524,159189.7562,381288.2693,1.0,275.7608948,77,110.1706551,64,0
1536,4527,161350.9589,385115.2076,1.0,359.0767212,207,197.6820818,190,0
1537,4528,163987.4222,382959.939,1.0,280.1099854,207,197.6820818,190,0
1540,4544,163728.5199,383853.179,1.0,338.7407227,207,197.6820818,190,0
1541,4547,157692.6576,383438.4764,1.0,345.8745422,77,110.1706551,64,0
1542,4553,161560.1115,385399.4659,1.0,338.8842468,207,197.6820818,190,0
1543,4556,161512.4228,384942.0588,1.0,190.7987518,207,197.6820818,190,0
1545,4559,157370.3374,383793.8961,1.0,555.8963623,77,110.1706551,64,0
1546,4562,159955.0111,384576.7145,1.0,260.1967773,111,121.8170066,109,0
1549,4571,161694.1643,387963.8748,1.0,309.5991211,207,197.6820818,190,0
1551,4579,163807.7444,383065.3822,1.0,245.2980194,207,197.6820818,190,0
1552,4590,161047.3999,385394.4424,1.0,283.027832,111,121.8170066,109,0
1553,4593,159217.6139,382806.3249,1.0,308.3728943,77,110.1706551,64,0
1554,4594,164056.9052,383446.5159,1.0,349.0,207,197.6820818,190,0
1560,4618,161092.3303,383721.4578,1.0,316.4906311,207,197.6820818,190,0
1561,4619,160847.4617,383731.6722,1.0,292.4216003,207,197.6820818,190,0
1562,4622,159277.7632,381387.8462,1.0,305.7600098,77,110.1706551,64,0
1566,4642,162454.4145,381726.0987,1.0,293.5684814,207,197.6820818,190,0
1567,4644,162088.1897,387410.0074,1.0,270.0942383,207,197.6820818,190,0
1568,4645,158502.7029,383195.19,1.0,352.3999939,77,110.1706551,64,0
1569,4646,161209.313,383280.0872,1.0,356.9754028,111,121.8170066,109,0
1570,4649,161146.5021,387709.5382,1.0,365.0552673,207,197.6820818,190,0
1572,4655,162955.6389,384118.6758,1.0,308.8737488,207,197.6820818,190,0
1573,4659,161904.9727,385616.5747,1.0,278.0400085,207,197.6820818,190,0
1575,4663,160679.88,385785.6869,1.0,237.6199951,111,121.8170066,109,0
1576,4668,158351.5296,384280.2532,1.0,522.5153198,77,110.1706551,64,0
1579,4673,160857.8026,384687.9946,1.0,251.5179443,111,121.8170066,109,0
1580,4675,160830.5744,387528.8309,1.0,324.6015625,207,197.6820818,190,0
1582,4679,160402.0408,384083.0376,1.0,275.7999878,111,121.8170066,109,0
1590,4710,158401.1034,383831.3579,1.0,238.0399933,77,110.1706551,64,0
1592,4715,160459.203,387591.7146,1.0,339.6153259,207,197.6820818,190,0
1594,4719,163194.7943,383764.1474,1.0,367.2000122,207,197.6820818,190,0
1595,4720,159350.3082,384936.7671,1.0,363.4701538,111,121.8170066,109,0
1596,4722,162794.181,383497.4362,1.0,368.1000061,207,197.6820818,190,0
1597,4724,160431.1909,386143.8796,1.0,278.3441162,111,121.8170066,109,0
1598,4727,158622.2817,383697.458,1.0,279.9967957,77,110.1706551,64,0
1599,4729,164391.9739,384127.8855,1.0,307.4804993,207,197.6820818,190,0
1602,4734,163929.9752,384135.3729,1.0,374.4375,207,197.6820818,190,0
1603,4740,161918.2352,382052.7207,1.0,388.7021179,207,197.6820818,190,0
1605,4747,163372.2763,384178.6539,1.0,411.7241516,207,197.6820818,190,0
1606,4751,158803.4166,383872.7989,1.0,300.3110962,77,110.1706551,64,0
1607,4752,159265.0094,384441.7099,1.0,279.5537109,77,110.1706551,64,0
1609,4758,160879.7508,385563.2051,1.0,275.2929993,111,121.8170066,109,0
1610,4760,161579.1741,383919.5341,1.0,375.1328125,207,197.6820818,190,0
1611,4763,158909.4212,381811.3945,1.0,419.9996948,77,110.1706551,64,0
1615,4774,161366.351,385841.4645,1.0,308.7501526,207,197.6820818,190,0
1616,4778,159743.1024,385808.6632,1.0,425.4902649,111,121.8170066,109,0
1617,4780,160297.575,387824.3247,1.0,278.9128418,207,197.6820818,190,0
1618,4782,163204.5045,382909.8138,1.0,328.9765625,207,197.6820818,190,0
1619,4787,162888.5641,382070.228,1.0,306.2410583,207,197.6820818,190,0
1620,4788,156880.3417,383489.1847,1.0,400.7601013,77,110.1706551,64,0
1621,4789,161682.0768,385826.4402,1.0,271.2399902,207,197.6820818,190,0
1622,4798,160471.1041,381337.1345,1.0,250.763504,77,110.1706551,64,0
1623,4799,160618.7755,381259.7442,1.0,301.6940613,77,110.1706551,64,0
1624,4802,160575.1615,384381.6589,1.0,268.4002686,111,121.8170066,109,0
1625,4803,163434.3623,383477.3293,1.0,329.1600037,207,197.6820818,190,0
1626,4814,162770.7649,384031.0922,1.0,563.6503906,207,197.6820818,190,0
1627,4816,162374.1635,387169.8309,1.0,297.3999939,207,197.6820818,190,0
1630,4822,161513.0012,386025.146,1.0,321.6500244,207,197.6820818,190,0
1631,4824,159676.367,387653.4929,1.0,466.2138672,111,121.8170066,109,0
1634,4835,159298.3902,383037.0496,1.0,272.4182129,77,110.1706551,64,0
1635,4836,161348.411,387402.3294,1.0,277.4996948,207,197.6820818,190,0
1641,4856,161456.761,384243.87,1.0,416.5585327,207,197.6820818,190,0
1642,4857,163883.1759,383505.3638,1.0,372.5,207,197.6820818,190,0
1643,4862,158510.8903,383616.2973,1.0,281.6055908,77,110.1706551,64,0
1644,4863,160508.8226,381523.599,1.0,272.3364563,77,110.1706551,64,0
1645,4865,159898.6888,382240.4487,1.0,239.4224548,77,110.1706551,64,0
1646,4871,161528.3866,387883.0198,1.0,309.7319641,207,197.6820818,190,0
1647,4874,160836.2831,384139.2969,1.0,255.8288422,207,197.6820818,190,0
1648,4876,162347.6206,381549.5042,1.0,420.0,207,197.6820818,190,0
1651,4884,163717.2136,382277.4861,1.0,400.2149048,207,197.6820818,190,0
1653,4888,159516.417,382216.8525,1.0,263.2421265,77,110.1706551,64,0
1655,4890,163083.9588,383777.8549,1.0,531.015625,207,197.6820818,190,0
1656,4894,157757.7976,383542.2743,1.0,305.330658,77,110.1706551,64,0
1659,4899,160084.9676,385395.0928,1.0,266.1000061,111,121.8170066,109,0
1661,4901,164287.4498,384134.6776,1.0,340.4447937,207,197.6820818,190,0
1662,4902,160132.5796,382493.6134,1.0,303.6807861,77,110.1706551,64,0
1664,4904,162069.1476,386042.2594,1.0,292.8389587,207,197.6820818,190,0
1667,4912,160491.9615,381215.8786,1.0,300.8720093,77,110.1706551,64,0
1669,4916,158940.5249,382929.2278,1.0,338.9518433,77,110.1706551,64,0
1671,4919,160840.4816,384546.7805,1.0,284.0,111,121.8170066,109,0
1675,4932,163058.7691,384215.3347,1.0,70.87774658,207,197.6820818,190,0
1676,4937,161300.6931,385430.2135,1.0,267.2399902,207,197.6820818,190,0
1678,4942,160240.6054,385511.2536,1.0,260.4960632,111,121.8170066,109,0
1682,4951,161695.549,388074.2004,1.0,298.7999878,207,197.6820818,190,0
1684,4954,163607.424,382922.35,1.0,284.4269104,207,197.6820818,190,0
1687,4963,158242.3311,383184.2002,1.0,355.4428711,77,110.1706551,64,0
1688,4967,162099.7565,387949.5853,1.0,330.4436646,207,197.6820818,190,0
1689,4968,161205.2079,383885.0254,1.0,296.9534912,207,197.6820818,190,0
1691,4970,158075.648,383541.3132,1.0,339.4429932,77,110.1706551,64,0
1692,4971,158433.5582,383283.3972,1.0,307.6480103,77,110.1706551,64,0
1693,4973,159398.5507,383651.4327,1.0,227.3961792,77,110.1706551,64,0
1694,4974,159921.7328,387892.0743,1.0,308.6666565,207,197.6820818,190,0
1695,4975,161599.2477,383815.8138,1.0,376.1872253,207,197.6820818,190,0
1696,4976,161275.6825,387239.4913,1.0,303.1319885,207,197.6820818,190,0
1697,4978,160708.3977,384098.184,1.0,240.3000031,111,121.8170066,109,0
1699,4991,162584.6565,387761.0763,1.0,249.2247162,207,197.6820818,190,0
1700,4995,160289.9479,384244.7528,1.0,227.2885437,111,121.8170066,109,0
1701,4999,159730.9394,384323.2361,1.0,312.3108215,111,121.8170066,109,0
1704,5003,162047.5807,387612.194,1.0,289.6403198,207,197.6820818,190,0
1706,5011,162941.0524,382942.341,1.0,395.6631165,207,197.6820818,190,0
1707,5012,161833.3142,381506.9749,1.0,328.6183167,207,197.6820818,190,0
1708,5014,162626.9442,380837.1556,1.0,363.2727356,207,197.6820818,190,0
1710,5016,160968.2457,384132.4713,1.0,321.3599854,207,197.6820818,190,0
1711,5018,161333.332,383276.0693,1.0,293.0938416,111,121.8170066,109,0
1713,5021,158801.7889,381786.3109,1.0,405.4400024,77,110.1706551,64,0
1715,5031,162165.3276,385137.6969,1.0,376.3954773,207,197.6820818,190,0
1717,5040,160605.1717,384792.2539,1.0,312.6000061,111,121.8170066,109,0
1720,5048,162529.5385,381804.6468,1.0,361.1600037,207,197.6820818,190,0
1721,5054,159834.6153,382508.4373,1.0,308.8176575,77,110.1706551,64,0
1723,5062,158955.9379,382826.2725,1.0,349.4370117,77,110.1706551,64,0
1727,5073,160331.8828,387031.6945,1.0,253.2256165,111,121.8170066,109,0
1728,5078,161070.3401,384927.3681,1.0,270.0531921,111,121.8170066,109,0
1729,5079,162750.6006,387818.6393,1.0,315.7437744,207,197.6820818,190,0
1731,5090,159161.9005,381189.2687,1.0,291.0400085,77,110.1706551,64,0
1734,5107,159559.6687,381500.9481,1.0,280.2919617,77,110.1706551,64,0
1736,5109,158488.1029,381829.5575,1.0,434.7345276,77,110.1706551,64,0
1738,5123,159574.5396,381028.8837,1.0,271.0799866,77,110.1706551,64,0
1739,5125,157364.9594,383588.7672,1.0,535.4101563,77,110.1706551,64,0
1740,5131,160048.2897,384953.62,1.0,360.7073364,111,121.8170066,109,0
1741,5133,161608.2604,384982.2233,1.0,273.6600037,207,197.6820818,190,0
1743,5141,159302.1342,383428.2401,1.0,318.2720337,77,110.1706551,64,0
1744,5145,159813.4504,384658.8658,1.0,218.8378906,111,121.8170066,109,0
1745,5146,162324.4301,387702.9698,1.0,307.7062683,207,197.6820818,190,0
1747,5159,161956.3214,387539.3096,1.0,296.3525085,207,197.6820818,190,0
1748,5164,162197.7482,381777.0384,1.0,292.5499878,207,197.6820818,190,0
1750,5167,159459.0317,384740.4504,1.0,342.4592896,111,121.8170066,109,0
1752,5172,159727.3379,381851.9923,1.0,232.1041718,77,110.1706551,64,0
1753,5173,159268.1602,384166.3413,1.0,284.3426208,77,110.1706551,64,0
1754,5174,158867.6846,383620.9597,1.0,274.6143188,77,110.1706551,64,0
1755,5175,164120.185,383307.3379,1.0,241.9199982,207,197.6820818,190,0
1756,5176,160916.2346,386447.7705,1.0,293.7258606,111,121.8170066,109,0
1758,5181,160741.4638,385884.8794,1.0,264.3418884,111,121.8170066,109,0
1759,5182,159280.4349,383140.5187,1.0,304.2440491,77,110.1706551,64,0
1760,5184,161849.3076,383866.2169,1.0,477.5091248,207,197.6820818,190,0
1766,5205,161283.4383,384884.2916,1.0,325.6575012,207,197.6820818,190,0
1768,5207,161269.1603,383389.3338,1.0,415.3110962,111,121.8170066,109,0
1770,5213,162725.3891,387517.1967,1.0,309.0599976,207,197.6820818,190,0
1779,5232,163832.7984,383905.1404,1.0,293.6000061,207,197.6820818,190,0
1780,5233,160673.291,386413.2478,1.0,253.7715454,111,121.8170066,109,0
1781,5235,162151.8397,387145.774,1.0,279.721405,207,197.6820818,190,0
1782,5237,162358.1909,381673.7522,1.0,333.8770142,207,197.6820818,190,0
1783,5239,160477.2284,387716.5631,1.0,303.4599915,207,197.6820818,190,0
1785,5244,163242.7101,381442.2726,1.0,279.1504822,207,197.6820818,190,0
1787,5252,162755.9016,383135.6468,1.0,291.891449,207,197.6820818,190,0
1789,5260,158312.5868,383572.8001,1.0,284.1199951,77,110.1706551,64,0
1790,5262,163511.8768,383872.3695,1.0,368.7999878,207,197.6820818,190,0
1793,5270,159378.7984,381744.9407,1.0,238.3400116,77,110.1706551,64,0
1795,5274,159375.9944,385547.0706,1.0,526.5331421,111,121.8170066,109,0
1797,5276,163296.3605,382430.3596,1.0,388.5033569,207,197.6820818,190,0
1798,5280,160601.9979,386110.6918,1.0,252.880188,111,121.8170066,109,0
1799,5281,160365.9574,387898.5878,1.0,297.2993469,207,197.6820818,190,0
1800,5282,160835.4729,381245.9858,1.0,378.8068542,207,197.6820818,190,0
1806,5296,163825.0065,383394.7431,1.0,298.0,207,197.6820818,190,0
1811,5314,161993.1197,381535.9493,1.0,365.6842346,207,197.6820818,190,0
1812,5316,161666.1843,385377.5135,1.0,302.2799988,207,197.6820818,190,0
1814,5318,162791.4535,382121.2858,1.0,393.4801941,207,197.6820818,190,0
1815,5328,161158.1698,385255.1763,1.0,294.2999878,111,121.8170066,109,0
1816,5330,159229.5784,384072.8502,1.0,285.9929199,77,110.1706551,64,0
1823,5367,163123.4155,383058.551,1.0,303.5909424,207,197.6820818,190,0
1825,5374,163804.4515,383619.6909,1.0,320.8500061,207,197.6820818,190,0
1828,5381,159754.1579,383193.361,1.0,303.1650391,77,110.1706551,64,0
1829,5383,160740.1991,386888.779,1.0,268.189209,111,121.8170066,109,0
1830,5390,161611.5052,386897.095,1.0,364.6000061,111,121.8170066,109,0
1832,5403,159602.6107,384744.8528,1.0,263.6104736,111,121.8170066,109,0
1834,5408,158965.479,383518.1281,1.0,281.6484375,77,110.1706551,64,0
1836,5417,160199.1996,382609.383,1.0,288.0,77,110.1706551,64,0
1839,5425,161827.9511,385700.1547,1.0,262.4963989,207,197.6820818,190,0
1840,5429,161724.9631,387754.7236,1.0,331.3651123,207,197.6820818,190,0
1841,5430,159444.3739,384274.8087,1.0,336.151123,77,110.1706551,64,0
1843,5443,157835.8983,380896.4939,1.0,341.8355408,77,110.1706551,64,0
1845,5451,161266.0541,384352.5882,1.0,445.2044678,207,197.6820818,190,0
1846,5452,160247.8917,385369.1147,1.0,260.0436707,111,121.8170066,109,0
1848,5454,159043.9533,383817.6916,1.0,288.6059265,77,110.1706551,64,0
1849,5455,159477.5624,382899.8342,1.0,459.2169189,77,110.1706551,64,0
1851,5460,161220.6096,383117.5427,1.0,300.7000122,77,110.1706551,64,0
1852,5464,163564.8094,383412.1064,1.0,301.3760071,207,197.6820818,190,0
1853,5472,163970.9597,383167.2273,1.0,301.7598267,207,197.6820818,190,0
1854,5477,159459.1284,381578.7651,1.0,270.0274963,77,110.1706551,64,0
1855,5478,158667.2287,383885.1155,1.0,291.7600098,77,110.1706551,64,0
1857,5481,159564.2827,384069.0469,1.0,313.1611938,111,121.8170066,109,0
1858,5484,158010.1857,381199.3278,1.0,257.8529663,77,110.1706551,64,0
1859,5485,162831.9082,381944.6255,1.0,398.9328003,207,197.6820818,190,0
1863,5494,160343.4847,382572.2533,1.0,253.3996582,77,110.1706551,64,0
1864,5505,162356.7059,381197.1689,1.0,310.56604,207,197.6820818,190,0
1866,5521,161287.5582,387825.3264,1.0,313.8001404,207,197.6820818,190,0
1868,5523,157390.2193,383685.9985,1.0,559.5653076,77,110.1706551,64,0
1869,5526,161888.9915,382200.4502,1.0,365.4365234,207,197.6820818,190,0
1872,5537,159299.2648,381509.0343,1.0,255.6000061,77,110.1706551,64,0
1875,5540,160999.6086,386255.9533,1.0,296.3443909,111,121.8170066,109,0
1876,5544,161194.3602,385479.5171,1.0,271.8500061,111,121.8170066,109,0
1882,5561,162142.4268,381588.1851,1.0,360.3929443,207,197.6820818,190,0
1883,5562,163529.8018,383112.4988,1.0,294.6176453,207,197.6820818,190,0
1885,5564,157853.8779,381100.8468,1.0,203.0663757,77,110.1706551,64,0
1889,5570,157753.2337,383355.0375,1.0,353.7752991,77,110.1706551,64,0
1892,5585,160634.0663,384488.7639,1.0,318.4665833,111,121.8170066,109,0
1895,5591,160902.0384,386201.4702,1.0,313.4926147,111,121.8170066,109,0
1896,5594,159740.154,385141.8851,1.0,283.3765869,111,121.8170066,109,0
1899,5608,162563.3376,387261.205,1.0,305.5136108,207,197.6820818,190,0
1901,5610,161867.5223,385414.3661,1.0,250.3343964,207,197.6820818,190,0
1905,5618,161037.7858,384418.6447,1.0,291.2529907,111,121.8170066,109,0
1909,5634,160935.0697,387224.3768,1.0,338.261322,207,197.6820818,190,0
1911,5639,157936.7944,380840.4377,1.0,400.2470093,77,110.1706551,64,0
1914,5653,159358.5569,381878.3458,1.0,286.0799866,77,110.1706551,64,0
1915,5655,159536.4795,385810.8914,1.0,449.0401306,111,121.8170066,109,0
1918,5667,162650.0413,381941.8413,1.0,442.3486633,207,197.6820818,190,0
1919,5674,161430.785,386755.8166,1.0,335.2799988,111,121.8170066,109,0
1921,5680,161370.8684,385568.7195,1.0,293.8181152,207,197.6820818,190,0
1926,5695,160471.013,384652.7466,1.0,295.1940918,111,121.8170066,109,0
1930,5709,163897.4692,383993.435,1.0,345.1218262,207,197.6820818,190,0
1931,5710,160303.1991,386239.0754,1.0,247.003479,111,121.8170066,109,0
1932,5715,164333.7975,384045.8649,1.0,278.3049011,207,197.6820818,190,0
1933,5716,159660.2217,385934.4768,1.0,436.697113,111,121.8170066,109,0
1936,5725,157854.7292,383185.0524,1.0,392.5377808,77,110.1706551,64,0
1937,5729,161504.6621,384003.6237,1.0,367.7240906,207,197.6820818,190,0
1938,5735,162995.5215,383175.9567,1.0,249.8200073,207,197.6820818,190,0
1939,5737,160314.7427,384016.8358,1.0,314.5942993,111,121.8170066,109,0
1942,5741,162170.3513,388048.5855,1.0,291.4298706,207,197.6820818,190,0
1943,5747,161036.4233,387273.0084,1.0,279.5392761,207,197.6820818,190,0
1944,5748,160872.3346,384808.8326,1.0,193.8399963,111,121.8170066,109,0
1946,5753,158466.616,383944.3615,1.0,274.4755249,77,110.1706551,64,0
1950,5762,163106.6683,382078.0285,1.0,288.5,207,197.6820818,190,0
1951,5765,162489.1009,387730.4755,1.0,267.9200134,207,197.6820818,190,0
1952,5768,159810.5885,380841.1789,1.0,305.342865,77,110.1706551,64,0
1953,5771,159270.3582,383866.7991,1.0,258.5933533,77,110.1706551,64,0
1954,5778,161165.9202,384847.8817,1.0,289.868927,111,121.8170066,109,0
1961,5797,159970.4444,382100.1878,1.0,234.5466461,77,110.1706551,64,0
1966,5805,161268.6986,386685.4487,1.0,280.2181702,111,121.8170066,109,0
1967,5806,158141.5016,383202.167,1.0,338.4998474,77,110.1706551,64,0
1968,5812,162057.7413,385818.7771,1.0,304.5339966,207,197.6820818,190,0
1969,5813,158208.1552,383372.6784,1.0,300.8800049,77,110.1706551,64,0
1970,5815,161030.9614,386720.515,1.0,293.0491333,111,121.8170066,109,0
1972,5818,162029.5191,385446.5172,1.0,271.234375,207,197.6820818,190,0
1974,5830,162462.0517,381358.1463,1.0,368.2521057,207,197.6820818,190,0
1975,5831,163242.3314,382668.0897,1.0,339.8471375,207,197.6820818,190,0
1977,5836,159087.6967,383544.0922,1.0,262.2772217,77,110.1706551,64,0
1979,5843,163608.3323,382243.1426,1.0,334.8284302,207,197.6820818,190,0
1981,5849,158739.2454,383202.5882,1.0,350.7296448,77,110.1706551,64,0
1985,5862,159495.1967,384574.9808,1.0,333.769165,111,121.8170066,109,0
1991,5879,157496.9235,383379.5289,1.0,408.8297424,77,110.1706551,64,0
1993,5886,160419.6282,387378.9655,1.0,295.1099854,111,121.8170066,109,0
1999,5902,160919.2519,387600.4896,1.0,368.1612854,207,197.6820818,190,0
2001,5907,164026.2326,383615.625,1.0,334.230011,207,197.6820818,190,0
2002,5912,158047.8689,380682.2412,1.0,551.7872314,77,110.1706551,64,0
2003,5913,161419.4786,386549.6491,1.0,250.1483612,111,121.8170066,109,0
2004,5915,161144.1592,387502.8264,1.0,320.5533447,207,197.6820818,190,0
2006,5919,159479.9281,384916.5073,1.0,280.9387207,111,121.8170066,109,0
2009,5931,159245.9688,381703.0019,1.0,261.6811523,77,110.1706551,64,0
2012,5937,161584.7725,387220.6627,1.0,254.5,111,121.8170066,109,0
2013,5941,159367.1849,381095.5774,1.0,289.709198,77,110.1706551,64,0
2014,5943,160122.2244,381564.6238,1.0,274.8800049,77,110.1706551,64,0
2016,5949,161207.9072,383662.825,1.0,299.5942993,111,121.8170066,109,0
2017,5955,162657.1622,383319.1931,1.0,299.0921936,207,197.6820818,190,0
2020,5959,161625.3994,385917.1921,1.0,290.1199951,207,197.6820818,190,0
2022,5973,161332.7672,387626.9488,1.0,323.9379883,207,197.6820818,190,0
2024,5980,163101.888,383965.8012,1.0,386.0163879,207,197.6820818,190,0
2026,5985,159378.1396,385764.6569,1.0,502.8042297,111,121.8170066,109,0
2027,5989,160496.4608,386786.9415,1.0,289.5,111,121.8170066,109,0
2028,5990,161633.9427,387879.7736,1.0,308.0230103,207,197.6820818,190,0
2031,5997,163275.9948,383941.3251,1.0,325.1307068,207,197.6820818,190,0
2032,6000,161490.94,383559.1182,1.0,322.5411682,207,197.6820818,190,0
